,ID,yr,cm,annualprec,summerpdsi,wintertemp
3886,1086,2010,4.9,1.4914,-1.5675,2.033333333
3887,1086,2011,5.4,2.0694,-0.3875,5.133333333
3888,183,1993,4.1,1.5967,-0.9375,4.566666667
3889,183,1996,4.5,2.0648,0.535,3.266666667
3890,183,1998,4.8,1.765,-0.795,5.633333333
3891,183,2002,5.3,1.8056,-1.055,5.4
3892,183,2004,5.5,1.8532,-0.795,5.1
3893,183,2006,5.8,1.4533,-2.0425,5.666666667
3894,183,2008,6.1,1.5392,-2.47,4.833333333
3895,183,2010,6.2,1.4914,-1.5675,2.033333333
3896,183,2011,6.5,2.0694,-0.3875,5.133333333
3897,191,1993,5,1.5967,-0.9375,4.566666667
3898,191,1996,5,2.0648,0.535,3.266666667
3899,191,1998,5.1,1.765,-0.795,5.633333333
3900,191,2002,5.1,1.8056,-1.055,5.4
3901,191,2004,4.9,1.8532,-0.795,5.1
3902,116,1998,5,1.765,-0.795,5.633333333
3903,116,2002,5.5,1.8056,-1.055,5.4
3904,116,2004,6.1,1.8532,-0.795,5.1
3905,116,2006,6.1,1.4533,-2.0425,5.666666667
3906,116,2008,6.4,1.5392,-2.47,4.833333333
3907,116,2010,6.6,1.4914,-1.5675,2.033333333
3908,116,2011,7.1,2.0694,-0.3875,5.133333333
3909,153,1998,1.6,1.765,-0.795,5.633333333
3910,153,2002,1.6,1.8056,-1.055,5.4
3911,153,2004,1.6,1.8532,-0.795,5.1
3912,155,1996,1.9,2.0648,0.535,3.266666667
3913,155,1998,2.5,1.765,-0.795,5.633333333
3914,155,2002,3,1.8056,-1.055,5.4
3915,155,2004,4,1.8532,-0.795,5.1
3916,155,2006,4.1,1.4533,-2.0425,5.666666667
3917,155,2008,4.7,1.5392,-2.47,4.833333333
3918,155,2010,4.9,1.4914,-1.5675,2.033333333
3919,155,2011,5.4,2.0694,-0.3875,5.133333333
3920,370,1996,30.2,2.0648,0.535,3.266666667
3921,370,1998,30.4,1.765,-0.795,5.633333333
3922,370,2002,30.9,1.8056,-1.055,5.4
3923,370,2004,31,1.8532,-0.795,5.1
3924,370,2006,31.4,1.4533,-2.0425,5.666666667
3925,370,2008,31.5,1.5392,-2.47,4.833333333
3926,370,2010,32.1,1.4914,-1.5675,2.033333333
3927,370,2011,32.3,2.0694,-0.3875,5.133333333
3928,613,1996,16.1,2.0648,0.535,3.266666667
3929,613,1998,16.1,1.765,-0.795,5.633333333
3930,613,2002,15.3,1.8056,-1.055,5.4
3931,613,2004,14.4,1.8532,-0.795,5.1
3932,616,2002,2.3,1.8056,-1.055,5.4
3933,616,2004,2.9,1.8532,-0.795,5.1
3934,616,2006,2.9,1.4533,-2.0425,5.666666667
3935,616,2008,3.4,1.5392,-2.47,4.833333333
3936,616,2010,3.5,1.4914,-1.5675,2.033333333
3937,616,2011,3.5,2.0694,-0.3875,5.133333333
3938,817,1995,4.9,1.9505,0.15,5.3
3939,817,1996,5.2,2.0648,0.535,3.266666667
3940,817,2004,6.6,1.8532,-0.795,5.1
3941,817,2006,7.3,1.4533,-2.0425,5.666666667
3942,817,2008,8,1.5392,-2.47,4.833333333
3943,817,2010,8.4,1.4914,-1.5675,2.033333333
3944,817,2011,8.9,2.0694,-0.3875,5.133333333
3945,193,1993,18.2,1.5967,-0.9375,4.566666667
3946,193,1996,18.1,2.0648,0.535,3.266666667
3947,193,1998,18.1,1.765,-0.795,5.633333333
3948,193,2002,18.4,1.8056,-1.055,5.4
3949,193,2004,18.2,1.8532,-0.795,5.1
3950,193,2006,18,1.4533,-2.0425,5.666666667
3951,437,1993,1.1,1.5967,-0.9375,4.566666667
3952,437,1996,1.5,2.0648,0.535,3.266666667
3953,437,1998,1.7,1.765,-0.795,5.633333333
3954,437,2002,2,1.8056,-1.055,5.4
3955,437,2004,2.5,1.8532,-0.795,5.1
3956,437,2006,2.8,1.4533,-2.0425,5.666666667
3957,437,2008,3.3,1.5392,-2.47,4.833333333
3958,437,2010,3.7,1.4914,-1.5675,2.033333333
3959,437,2011,4.5,2.0694,-0.3875,5.133333333
3960,821,1993,20.9,1.5967,-0.9375,4.566666667
3961,821,1996,21.5,2.0648,0.535,3.266666667
3962,821,1998,21.3,1.765,-0.795,5.633333333
3963,821,2002,21.4,1.8056,-1.055,5.4
3964,821,2004,21.5,1.8532,-0.795,5.1
3965,821,2006,21.6,1.4533,-2.0425,5.666666667
3966,821,2008,21.8,1.5392,-2.47,4.833333333
3967,821,2010,22.1,1.4914,-1.5675,2.033333333
3968,821,2011,22.3,2.0694,-0.3875,5.133333333
3969,208,1993,35.7,1.5967,-0.9375,4.566666667
3970,208,1996,38,2.0648,0.535,3.266666667
3971,208,1998,39,1.765,-0.795,5.633333333
3972,208,2002,40.2,1.8056,-1.055,5.4
3973,208,2004,40.9,1.8532,-0.795,5.1
3974,208,2006,41.6,1.4533,-2.0425,5.666666667
3975,208,2008,42.4,1.5392,-2.47,4.833333333
3976,208,2010,43.2,1.4914,-1.5675,2.033333333
3977,208,2011,43.5,2.0694,-0.3875,5.133333333
3978,1261,2007,0.9,1.2303,-2.835,5.866666667
3979,1261,2008,1,1.5392,-2.47,4.833333333
3980,1261,2010,1.1,1.4914,-1.5675,2.033333333
3981,1261,2011,1.1,2.0694,-0.3875,5.133333333
3982,1030,1998,1,1.765,-0.795,5.633333333
3983,1030,2002,1.3,1.8056,-1.055,5.4
3984,1030,2004,1.4,1.8532,-0.795,5.1
3985,1030,2006,1.6,1.4533,-2.0425,5.666666667
3986,1030,2008,1.8,1.5392,-2.47,4.833333333
3987,1030,2010,1.9,1.4914,-1.5675,2.033333333
3988,1030,2011,1.3,2.0694,-0.3875,5.133333333
3989,794,1998,5.1,1.765,-0.795,5.633333333
3990,794,2002,5.6,1.8056,-1.055,5.4
3991,794,2004,5.8,1.8532,-0.795,5.1
3992,794,2006,6.1,1.4533,-2.0425,5.666666667
3993,794,2008,6.3,1.5392,-2.47,4.833333333
3994,794,2010,6.5,1.4914,-1.5675,2.033333333
3995,794,2011,6.9,2.0694,-0.3875,5.133333333
3996,984,1998,1.6,1.765,-0.795,5.633333333
3997,984,2002,1.9,1.8056,-1.055,5.4
3998,984,2004,1.9,1.8532,-0.795,5.1
3999,984,2006,2.1,1.4533,-2.0425,5.666666667
4000,984,2008,2.5,1.5392,-2.47,4.833333333
4001,984,2010,2.6,1.4914,-1.5675,2.033333333
4002,984,2011,2.8,2.0694,-0.3875,5.133333333
4003,1027,1998,1,1.765,-0.795,5.633333333
4004,1027,2002,1.3,1.8056,-1.055,5.4
4005,1027,2004,1.4,1.8532,-0.795,5.1
4006,1027,2006,1.6,1.4533,-2.0425,5.666666667
4007,1027,2008,1.9,1.5392,-2.47,4.833333333
4008,1027,2010,1.9,1.4914,-1.5675,2.033333333
4009,1027,2011,1.5,2.0694,-0.3875,5.133333333
4010,229,1996,1.2,2.0648,0.535,3.266666667
4011,229,1998,1.7,1.765,-0.795,5.633333333
4012,229,2002,1.9,1.8056,-1.055,5.4
4013,229,2004,2.2,1.8532,-0.795,5.1
4014,229,2006,2.3,1.4533,-2.0425,5.666666667
4015,229,2008,2.5,1.5392,-2.47,4.833333333
4016,229,2010,2.9,1.4914,-1.5675,2.033333333
4017,229,2011,3.1,2.0694,-0.3875,5.133333333
4018,618,1995,51.9,1.9505,0.15,5.3
4019,618,1996,52.5,2.0648,0.535,3.266666667
4020,618,1998,53.5,1.765,-0.795,5.633333333
4021,618,2002,54.8,1.8056,-1.055,5.4
4022,618,2004,55.9,1.8532,-0.795,5.1
4023,618,2006,57.4,1.4533,-2.0425,5.666666667
4024,618,2008,57.2,1.5392,-2.47,4.833333333
4025,618,2010,58.2,1.4914,-1.5675,2.033333333
4026,618,2011,58.4,2.0694,-0.3875,5.133333333
4027,1032,1998,1.3,1.765,-0.795,5.633333333
4028,1032,2002,1.4,1.8056,-1.055,5.4
4029,1032,2004,1.6,1.8532,-0.795,5.1
4030,1032,2006,1.7,1.4533,-2.0425,5.666666667
4031,1032,2008,2,1.5392,-2.47,4.833333333
4032,1032,2010,1.9,1.4914,-1.5675,2.033333333
4033,1032,2011,2.1,2.0694,-0.3875,5.133333333
4034,813,1995,1.5,1.9505,0.15,5.3
4035,813,1996,1.8,2.0648,0.535,3.266666667
4036,813,1998,2.4,1.765,-0.795,5.633333333
4037,813,2002,3.5,1.8056,-1.055,5.4
4038,813,2004,4.2,1.8532,-0.795,5.1
4039,813,2006,4.5,1.4533,-2.0425,5.666666667
4040,813,2008,5.6,1.5392,-2.47,4.833333333
4041,813,2010,5.5,1.4914,-1.5675,2.033333333
4042,813,2011,5.9,2.0694,-0.3875,5.133333333
4043,812,1995,1.1,1.9505,0.15,5.3
4044,812,1996,1.2,2.0648,0.535,3.266666667
4045,812,1998,1.4,1.765,-0.795,5.633333333
4046,812,2002,1.7,1.8056,-1.055,5.4
4047,812,2004,1.7,1.8532,-0.795,5.1
4048,812,2006,1.8,1.4533,-2.0425,5.666666667
4049,812,2008,1.8,1.5392,-2.47,4.833333333
4050,812,2010,2.2,1.4914,-1.5675,2.033333333
4051,815,1993,14.3,1.5967,-0.9375,4.566666667
4052,815,1996,14.5,2.0648,0.535,3.266666667
4053,815,1998,15.6,1.765,-0.795,5.633333333
4054,815,2002,14.7,1.8056,-1.055,5.4
4055,815,2004,14.7,1.8532,-0.795,5.1
4056,815,2006,14.7,1.4533,-2.0425,5.666666667
4057,815,2008,14.8,1.5392,-2.47,4.833333333
4058,815,2010,15,1.4914,-1.5675,2.033333333
4059,815,2011,14.9,2.0694,-0.3875,5.133333333
4060,757,1998,1,1.765,-0.795,5.633333333
4061,757,2002,1.1,1.8056,-1.055,5.4
4062,757,2004,1.3,1.8532,-0.795,5.1
4063,757,2006,1.4,1.4533,-2.0425,5.666666667
4064,757,2008,1.4,1.5392,-2.47,4.833333333
4065,757,2010,1.5,1.4914,-1.5675,2.033333333
4066,757,2011,1.3,2.0694,-0.3875,5.133333333
4067,756,1993,20.3,1.5967,-0.9375,4.566666667
4068,756,1996,20.8,2.0648,0.535,3.266666667
4069,756,1998,21,1.765,-0.795,5.633333333
4070,756,2002,21,1.8056,-1.055,5.4
4071,756,2004,21.2,1.8532,-0.795,5.1
4072,756,2006,21.4,1.4533,-2.0425,5.666666667
4073,756,2008,21.6,1.5392,-2.47,4.833333333
4074,756,2010,21.8,1.4914,-1.5675,2.033333333
4075,756,2011,22,2.0694,-0.3875,5.133333333
4076,227,1993,22,1.5967,-0.9375,4.566666667
4077,227,1996,22.7,2.0648,0.535,3.266666667
4078,227,1998,22.8,1.765,-0.795,5.633333333
4079,227,2002,23,1.8056,-1.055,5.4
4080,227,2004,23.1,1.8532,-0.795,5.1
4081,227,2006,23.1,1.4533,-2.0425,5.666666667
4082,227,2008,23.3,1.5392,-2.47,4.833333333
4083,227,2010,24.8,1.4914,-1.5675,2.033333333
4084,398,1998,8.2,1.765,-0.795,5.633333333
4085,398,2002,8.3,1.8056,-1.055,5.4
4086,398,2004,8.3,1.8532,-0.795,5.1
4087,398,2006,8.3,1.4533,-2.0425,5.666666667
4088,222,1993,27,1.5967,-0.9375,4.566666667
4089,222,1996,27.5,2.0648,0.535,3.266666667
4090,222,1998,28,1.765,-0.795,5.633333333
4091,222,2002,28,1.8056,-1.055,5.4
4092,222,2004,28,1.8532,-0.795,5.1
4093,222,2006,28,1.4533,-2.0425,5.666666667
4094,222,2008,28,1.5392,-2.47,4.833333333
4095,222,2010,28.4,1.4914,-1.5675,2.033333333
4096,758,1998,1,1.765,-0.795,5.633333333
4097,758,2002,1.5,1.8056,-1.055,5.4
4098,758,2004,1.9,1.8532,-0.795,5.1
4099,758,2006,2.4,1.4533,-2.0425,5.666666667
4100,758,2008,2.8,1.5392,-2.47,4.833333333
4101,758,2010,3.1,1.4914,-1.5675,2.033333333
4102,758,2011,3.7,2.0694,-0.3875,5.133333333
4103,320,1996,10.5,2.0648,0.535,3.266666667
4104,320,1998,10.6,1.765,-0.795,5.633333333
4105,320,2002,10.5,1.8056,-1.055,5.4
4106,320,2004,10.8,1.8532,-0.795,5.1
4107,320,2006,10.8,1.4533,-2.0425,5.666666667
4108,320,2008,10.8,1.5392,-2.47,4.833333333
4109,320,2010,10.9,1.4914,-1.5675,2.033333333
4110,320,2011,10.8,2.0694,-0.3875,5.133333333
4111,808,1993,26.2,1.5967,-0.9375,4.566666667
4112,808,1996,26.6,2.0648,0.535,3.266666667
4113,808,1998,26.5,1.765,-0.795,5.633333333
4114,808,2002,26.7,1.8056,-1.055,5.4
4115,808,2004,26.8,1.8532,-0.795,5.1
4116,808,2006,26.8,1.4533,-2.0425,5.666666667
4117,808,2008,27.1,1.5392,-2.47,4.833333333
4118,808,2010,27.2,1.4914,-1.5675,2.033333333
4119,808,2011,27.4,2.0694,-0.3875,5.133333333
4120,415,1996,29.1,2.0648,0.535,3.266666667
4121,415,1998,29,1.765,-0.795,5.633333333
4122,415,2002,29,1.8056,-1.055,5.4
4123,415,2004,29.1,1.8532,-0.795,5.1
4124,415,2006,29.2,1.4533,-2.0425,5.666666667
4125,415,2008,29.1,1.5392,-2.47,4.833333333
4126,415,2010,29.4,1.4914,-1.5675,2.033333333
4127,415,2011,29.1,2.0694,-0.3875,5.133333333
4128,1072,2004,0.7,1.8532,-0.795,5.1
4129,1072,2006,1.3,1.4533,-2.0425,5.666666667
4130,1072,2008,2,1.5392,-2.47,4.833333333
4131,1072,2010,1.6,1.4914,-1.5675,2.033333333
4132,1072,2011,1.6,2.0694,-0.3875,5.133333333
4133,622,1993,47,1.5967,-0.9375,4.566666667
4134,622,1996,48.1,2.0648,0.535,3.266666667
4135,622,1998,48.7,1.765,-0.795,5.633333333
4136,622,2002,49.4,1.8056,-1.055,5.4
4137,622,2004,49.6,1.8532,-0.795,5.1
4138,622,2006,50.1,1.4533,-2.0425,5.666666667
4139,622,2008,50.3,1.5392,-2.47,4.833333333
4140,622,2010,50.6,1.4914,-1.5675,2.033333333
4141,622,2011,50.8,2.0694,-0.3875,5.133333333
4142,1031,1998,1.2,1.765,-0.795,5.633333333
4143,1031,2002,1.5,1.8056,-1.055,5.4
4144,1031,2004,1.7,1.8532,-0.795,5.1
4145,1031,2006,1.8,1.4533,-2.0425,5.666666667
4146,1031,2008,1.9,1.5392,-2.47,4.833333333
4147,1031,2010,1.9,1.4914,-1.5675,2.033333333
4148,1031,2011,1.8,2.0694,-0.3875,5.133333333
4149,517,1998,1.6,1.765,-0.795,5.633333333
4150,517,2002,1.8,1.8056,-1.055,5.4
4151,517,2004,1.9,1.8532,-0.795,5.1
4152,517,2006,1.9,1.4533,-2.0425,5.666666667
4153,517,2008,1.7,1.5392,-2.47,4.833333333
4154,517,2010,1.5,1.4914,-1.5675,2.033333333
4155,517,2011,1.5,2.0694,-0.3875,5.133333333
4156,620,1993,19.7,1.5967,-0.9375,4.566666667
4157,620,1996,19.6,2.0648,0.535,3.266666667
4158,620,1998,19.8,1.765,-0.795,5.633333333
4159,620,2002,19.9,1.8056,-1.055,5.4
4160,620,2004,19.8,1.8532,-0.795,5.1
4161,620,2006,19.7,1.4533,-2.0425,5.666666667
4162,620,2008,19.6,1.5392,-2.47,4.833333333
4163,620,2010,19.6,1.4914,-1.5675,2.033333333
4164,620,2011,19.6,2.0694,-0.3875,5.133333333
4165,228,1996,0.7,2.0648,0.535,3.266666667
4166,228,1998,1.6,1.765,-0.795,5.633333333
4167,228,2002,1.7,1.8056,-1.055,5.4
4168,228,2004,2.2,1.8532,-0.795,5.1
4169,228,2006,2.2,1.4533,-2.0425,5.666666667
4170,228,2008,2.6,1.5392,-2.47,4.833333333
4171,228,2010,2.7,1.4914,-1.5675,2.033333333
4172,228,2011,2.9,2.0694,-0.3875,5.133333333
4173,1292,2010,1.1,1.4914,-1.5675,2.033333333
4174,1292,2011,1.2,2.0694,-0.3875,5.133333333
4175,1035,1998,1.3,1.765,-0.795,5.633333333
4176,1035,2002,1.5,1.8056,-1.055,5.4
4177,1035,2004,1.6,1.8532,-0.795,5.1
4178,1035,2006,1.7,1.4533,-2.0425,5.666666667
4179,1035,2008,2,1.5392,-2.47,4.833333333
4180,1035,2010,2,1.4914,-1.5675,2.033333333
4181,1035,2011,2.1,2.0694,-0.3875,5.133333333
4182,541,1998,19.3,1.765,-0.795,5.633333333
4183,541,2002,19.9,1.8056,-1.055,5.4
4184,541,2004,20.2,1.8532,-0.795,5.1
4185,541,2006,20.4,1.4533,-2.0425,5.666666667
4186,541,2008,20.5,1.5392,-2.47,4.833333333
4187,541,2010,20.6,1.4914,-1.5675,2.033333333
4188,541,2011,20.9,2.0694,-0.3875,5.133333333
4189,137,1996,27.3,2.0648,0.535,3.266666667
4190,137,1998,27.5,1.765,-0.795,5.633333333
4191,137,2002,28.7,1.8056,-1.055,5.4
4192,137,2004,28.9,1.8532,-0.795,5.1
4193,137,2006,29,1.4533,-2.0425,5.666666667
4194,137,2008,29.5,1.5392,-2.47,4.833333333
4195,137,2010,30.2,1.4914,-1.5675,2.033333333
4196,137,2011,30.3,2.0694,-0.3875,5.133333333
4197,247,1993,1.6,1.5967,-0.9375,4.566666667
4198,247,1996,1.9,2.0648,0.535,3.266666667
4199,247,2004,2.5,1.8532,-0.795,5.1
4200,247,2011,2.6,2.0694,-0.3875,5.133333333
4201,232,1993,1.6,1.5967,-0.9375,4.566666667
4202,232,1996,2,2.0648,0.535,3.266666667
4203,232,1998,2.1,1.765,-0.795,5.633333333
4204,232,2002,2.3,1.8056,-1.055,5.4
4205,232,2004,2.4,1.8532,-0.795,5.1
4206,232,2006,2.8,1.4533,-2.0425,5.666666667
4207,232,2008,3.1,1.5392,-2.47,4.833333333
4208,232,2010,3.1,1.4914,-1.5675,2.033333333
4209,232,2011,3.3,2.0694,-0.3875,5.133333333
4210,372,1996,1.4,2.0648,0.535,3.266666667
4211,372,1998,1.5,1.765,-0.795,5.633333333
4212,372,2002,1.6,1.8056,-1.055,5.4
4213,372,2004,1.7,1.8532,-0.795,5.1
4214,372,2006,1.8,1.4533,-2.0425,5.666666667
4215,372,2008,1.7,1.5392,-2.47,4.833333333
4216,372,2010,1.8,1.4914,-1.5675,2.033333333
4217,372,2011,1.8,2.0694,-0.3875,5.133333333
4218,806,1993,53.6,1.5967,-0.9375,4.566666667
4219,806,1996,55.6,2.0648,0.535,3.266666667
4220,806,1998,56.5,1.765,-0.795,5.633333333
4221,806,2002,58.8,1.8056,-1.055,5.4
4222,806,2004,59,1.8532,-0.795,5.1
4223,806,2006,59.2,1.4533,-2.0425,5.666666667
4224,806,2008,60.3,1.5392,-2.47,4.833333333
4225,806,2010,62,1.4914,-1.5675,2.033333333
4226,806,2011,61.9,2.0694,-0.3875,5.133333333
4227,1073,2004,2,1.8532,-0.795,5.1
4228,1073,2006,2.6,1.4533,-2.0425,5.666666667
4229,1073,2008,3.2,1.5392,-2.47,4.833333333
4230,1073,2010,3.2,1.4914,-1.5675,2.033333333
4231,1073,2011,2.8,2.0694,-0.3875,5.133333333
4232,236,1993,0.8,1.5967,-0.9375,4.566666667
4233,236,1996,1.3,2.0648,0.535,3.266666667
4234,236,1998,1.5,1.765,-0.795,5.633333333
4235,236,2002,1.5,1.8056,-1.055,5.4
4236,236,2004,1.8,1.8532,-0.795,5.1
4237,236,2006,1.9,1.4533,-2.0425,5.666666667
4238,236,2008,2,1.5392,-2.47,4.833333333
4239,236,2010,2.3,1.4914,-1.5675,2.033333333
4240,236,2011,2.6,2.0694,-0.3875,5.133333333
4241,761,1998,1.2,1.765,-0.795,5.633333333
4242,761,2002,1.8,1.8056,-1.055,5.4
4243,761,2004,2.6,1.8532,-0.795,5.1
4244,761,2006,3.3,1.4533,-2.0425,5.666666667
4245,761,2008,2.6,1.5392,-2.47,4.833333333
4246,761,2010,3.7,1.4914,-1.5675,2.033333333
4247,761,2011,4.6,2.0694,-0.3875,5.133333333
4248,803,1995,6.8,1.9505,0.15,5.3
4249,803,1996,7.8,2.0648,0.535,3.266666667
4250,803,1998,6.9,1.765,-0.795,5.633333333
4251,803,2002,6.8,1.8056,-1.055,5.4
4252,803,2004,6.9,1.8532,-0.795,5.1
4253,1353,2010,1.2,1.4914,-1.5675,2.033333333
4254,1353,2011,1.3,2.0694,-0.3875,5.133333333
4255,759,1993,44.6,1.5967,-0.9375,4.566666667
4256,759,1996,46.4,2.0648,0.535,3.266666667
4257,759,1998,47.5,1.765,-0.795,5.633333333
4258,759,2002,48.9,1.8056,-1.055,5.4
4259,759,2004,49.2,1.8532,-0.795,5.1
4260,759,2006,49.9,1.4533,-2.0425,5.666666667
4261,759,2008,50.5,1.5392,-2.47,4.833333333
4262,759,2010,51,1.4914,-1.5675,2.033333333
4263,759,2011,51.4,2.0694,-0.3875,5.133333333
4264,760,1993,15.3,1.5967,-0.9375,4.566666667
4265,760,1996,15.7,2.0648,0.535,3.266666667
4266,760,1998,15.8,1.765,-0.795,5.633333333
4267,760,2002,15.9,1.8056,-1.055,5.4
4268,760,2004,16,1.8532,-0.795,5.1
4269,760,2006,16.4,1.4533,-2.0425,5.666666667
4270,760,2008,16.5,1.5392,-2.47,4.833333333
4271,760,2010,16.6,1.4914,-1.5675,2.033333333
4272,760,2011,16.5,2.0694,-0.3875,5.133333333
4273,42,1998,1.2,1.765,-0.795,5.633333333
4274,42,2002,1.4,1.8056,-1.055,5.4
4275,42,2004,2.1,1.8532,-0.795,5.1
4276,42,2006,2.1,1.4533,-2.0425,5.666666667
4277,42,2008,2.3,1.5392,-2.47,4.833333333
4278,42,2010,2.5,1.4914,-1.5675,2.033333333
4279,42,2011,2.2,2.0694,-0.3875,5.133333333
4280,1033,1998,1.7,1.765,-0.795,5.633333333
4281,1033,2002,1.9,1.8056,-1.055,5.4
4282,1033,2004,2,1.8532,-0.795,5.1
4283,1033,2006,2.2,1.4533,-2.0425,5.666666667
4284,1033,2008,2.4,1.5392,-2.47,4.833333333
4285,1033,2010,2.5,1.4914,-1.5675,2.033333333
4286,1033,2011,2.8,2.0694,-0.3875,5.133333333
4287,373,1996,3.4,2.0648,0.535,3.266666667
4288,373,1998,3.9,1.765,-0.795,5.633333333
4289,373,2002,4.5,1.8056,-1.055,5.4
4290,373,2004,4.9,1.8532,-0.795,5.1
4291,373,2006,5.3,1.4533,-2.0425,5.666666667
4292,373,2008,5.6,1.5392,-2.47,4.833333333
4293,373,2010,5.9,1.4914,-1.5675,2.033333333
4294,373,2011,6.3,2.0694,-0.3875,5.133333333
4295,404,1993,1.1,1.5967,-0.9375,4.566666667
4296,404,1996,1.1,2.0648,0.535,3.266666667
4297,870,1998,1,1.765,-0.795,5.633333333
4298,870,2002,2,1.8056,-1.055,5.4
4299,870,2004,2.7,1.8532,-0.795,5.1
4300,870,2006,3.1,1.4533,-2.0425,5.666666667
4301,870,2008,3.7,1.5392,-2.47,4.833333333
4302,870,2010,4.5,1.4914,-1.5675,2.033333333
4303,870,2011,4.5,2.0694,-0.3875,5.133333333
4304,374,1996,3.9,2.0648,0.535,3.266666667
4305,374,1998,4.4,1.765,-0.795,5.633333333
4306,374,2002,4.9,1.8056,-1.055,5.4
4307,374,2004,5.3,1.8532,-0.795,5.1
4308,374,2006,5.5,1.4533,-2.0425,5.666666667
4309,374,2008,5.7,1.5392,-2.47,4.833333333
4310,374,2010,6.1,1.4914,-1.5675,2.033333333
4311,374,2011,6.4,2.0694,-0.3875,5.133333333
4312,1260,2007,0.9,1.2303,-2.835,5.866666667
4313,1260,2008,1,1.5392,-2.47,4.833333333
4314,1260,2010,1.1,1.4914,-1.5675,2.033333333
4315,1260,2011,1.3,2.0694,-0.3875,5.133333333
4316,479,1998,5.9,1.765,-0.795,5.633333333
4317,479,2002,6.5,1.8056,-1.055,5.4
4318,479,2004,6.7,1.8532,-0.795,5.1
4319,479,2006,6.9,1.4533,-2.0425,5.666666667
4320,479,2008,7,1.5392,-2.47,4.833333333
4321,479,2010,7.3,1.4914,-1.5675,2.033333333
4322,479,2011,7.4,2.0694,-0.3875,5.133333333
4323,1026,1998,1,1.765,-0.795,5.633333333
4324,1026,2002,1.1,1.8056,-1.055,5.4
4325,1026,2004,1.3,1.8532,-0.795,5.1
4326,1026,2006,1.4,1.4533,-2.0425,5.666666667
4327,1026,2008,1.5,1.5392,-2.47,4.833333333
4328,1026,2010,1.5,1.4914,-1.5675,2.033333333
4329,1026,2011,1.7,2.0694,-0.3875,5.133333333
4330,260,1993,29.3,1.5967,-0.9375,4.566666667
4331,260,1996,30.1,2.0648,0.535,3.266666667
4332,260,1998,30.5,1.765,-0.795,5.633333333
4333,260,2002,30.9,1.8056,-1.055,5.4
4334,260,2004,31.1,1.8532,-0.795,5.1
4335,260,2006,31.1,1.4533,-2.0425,5.666666667
4336,260,2008,31.3,1.5392,-2.47,4.833333333
4337,260,2010,31.4,1.4914,-1.5675,2.033333333
4338,260,2011,31.4,2.0694,-0.3875,5.133333333
4339,259,1996,1.3,2.0648,0.535,3.266666667
4340,259,1998,2,1.765,-0.795,5.633333333
4341,259,2002,3.4,1.8056,-1.055,5.4
4342,259,2004,4.7,1.8532,-0.795,5.1
4343,259,2006,5.5,1.4533,-2.0425,5.666666667
4344,259,2008,6.7,1.5392,-2.47,4.833333333
4345,259,2010,7.8,1.4914,-1.5675,2.033333333
4346,259,2011,7.2,2.0694,-0.3875,5.133333333
4347,942,1993,2,1.5967,-0.9375,4.566666667
4348,942,1996,2.1,2.0648,0.535,3.266666667
4349,942,1998,2.1,1.765,-0.795,5.633333333
4350,942,2002,2.1,1.8056,-1.055,5.4
4351,942,2004,2.1,1.8532,-0.795,5.1
4352,942,2006,2.1,1.4533,-2.0425,5.666666667
4353,942,2008,2.1,1.5392,-2.47,4.833333333
4354,258,1993,30.5,1.5967,-0.9375,4.566666667
4355,258,1996,30.7,2.0648,0.535,3.266666667
4356,258,1998,30.3,1.765,-0.795,5.633333333
4357,258,2002,30.3,1.8056,-1.055,5.4
4358,258,2004,30.3,1.8532,-0.795,5.1
4359,258,2006,30.3,1.4533,-2.0425,5.666666667
4360,258,2008,30.4,1.5392,-2.47,4.833333333
4361,258,2010,30.6,1.4914,-1.5675,2.033333333
4362,258,2011,30.4,2.0694,-0.3875,5.133333333
4363,1291,2010,1.1,1.4914,-1.5675,2.033333333
4364,1291,2011,1.2,2.0694,-0.3875,5.133333333
4365,538,1998,19.8,1.765,-0.795,5.633333333
4366,538,2002,19.9,1.8056,-1.055,5.4
4367,538,2004,19.8,1.8532,-0.795,5.1
4368,538,2006,19.8,1.4533,-2.0425,5.666666667
4369,538,2008,19.8,1.5392,-2.47,4.833333333
4370,538,2010,19.8,1.4914,-1.5675,2.033333333
4371,538,2011,19.7,2.0694,-0.3875,5.133333333
4372,264,1998,1.7,1.765,-0.795,5.633333333
4373,264,2002,1.7,1.8056,-1.055,5.4
4374,262,1993,2.1,1.5967,-0.9375,4.566666667
4375,262,1996,2.3,2.0648,0.535,3.266666667
4376,262,1998,2.4,1.765,-0.795,5.633333333
4377,262,2002,2.9,1.8056,-1.055,5.4
4378,262,2004,2.4,1.8532,-0.795,5.1
4379,262,2006,2.4,1.4533,-2.0425,5.666666667
4380,262,2008,2.4,1.5392,-2.47,4.833333333
4381,59,1998,11,1.765,-0.795,5.633333333
4382,59,2002,10.9,1.8056,-1.055,5.4
4383,59,2004,11.7,1.8532,-0.795,5.1
4384,59,2006,11.9,1.4533,-2.0425,5.666666667
4385,59,2008,12,1.5392,-2.47,4.833333333
4386,59,2010,12.1,1.4914,-1.5675,2.033333333
4387,59,2011,12,2.0694,-0.3875,5.133333333
4388,60,1998,38.5,1.765,-0.795,5.633333333
4389,60,2004,39.5,1.8532,-0.795,5.1
4390,60,2006,39.5,1.4533,-2.0425,5.666666667
4391,60,2008,40.7,1.5392,-2.47,4.833333333
